date,time,pressure,pressure_setpoint,mfc1_,mfc2_,rh,rh_setpoint,temp,bias,current,max_iv_current,max_cv_current,cv_area,low_freq_z,note
2020-03-17_21-04-26,480.409,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-04-28,480.442,,,,,60.258,60.0,,,,,,,,cupcts
2020-03-17_21-04-30,480.476,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-04-32,480.509,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-04-34,480.542,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-04-36,480.576,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-04-38,480.609,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-04-40,480.642,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-04-42,480.675,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-04-44,480.709,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-04-46,480.742,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-04-48,480.775,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-04-50,480.809,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-04-52,480.842,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-04-54,480.876,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_21-04-56,480.909,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-04-58,480.942,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-05-00,480.976,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-05-02,481.009,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-05-04,481.042,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-05-06,481.076,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-05-08,481.109,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-05-10,481.142,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-05-12,481.176,,,,,60.764,60.0,,,,,,,,cupcts
2020-03-17_21-05-14,481.209,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-05-16,481.242,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-05-18,481.276,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_21-05-20,481.31,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-05-22,481.343,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-05-24,481.376,,,,,60.764,60.0,,,,,,,,cupcts
2020-03-17_21-05-26,481.409,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-05-28,481.442,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-05-30,481.476,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-05-32,481.509,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-05-34,481.543,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-05-36,481.576,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-05-38,481.609,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-05-40,481.643,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_21-05-42,481.676,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_21-05-44,481.709,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-05-46,481.742,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-05-48,481.776,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-05-50,481.809,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-05-52,481.843,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-05-54,481.876,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-05-56,481.909,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-05-58,481.942,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-06-00,481.976,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-06-02,482.009,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-06-04,482.042,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-06-06,482.076,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-06-08,482.109,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-06-10,482.142,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-06-12,482.175,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-06-14,482.209,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-06-16,482.242,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_21-06-18,482.275,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-06-20,482.309,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_21-06-22,482.342,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-06-24,482.376,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_21-06-26,482.409,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_21-06-28,482.442,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-06-30,482.476,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-06-32,482.509,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-06-34,482.542,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-06-36,482.576,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-06-38,482.609,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-06-40,482.643,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-06-42,482.676,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-06-44,482.709,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-06-46,482.742,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-06-48,482.776,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-06-50,482.809,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-06-52,482.842,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-06-54,482.876,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-06-56,482.909,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-06-58,482.942,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-07-00,482.977,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-07-02,483.01,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-07-04,483.044,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-07-06,483.077,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-07-08,483.11,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_21-07-10,483.144,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-07-12,483.177,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-07-14,483.21,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-07-16,483.244,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-07-18,483.277,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-07-20,483.31,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-07-22,483.343,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-07-24,483.377,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-07-26,483.41,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-07-28,483.444,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_21-07-30,483.477,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_21-07-32,483.51,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-07-34,483.544,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-07-36,483.577,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-07-38,483.61,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-07-40,483.644,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-07-42,483.677,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-07-44,483.71,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-07-46,483.744,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-07-48,483.777,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-07-50,483.81,,,,,60.46,60.0,,,,,,,4995900.0,cupcts
2020-03-17_21-07-52,483.844,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-07-54,483.877,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-07-56,483.91,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-07-58,483.944,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-08-00,483.977,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-08-02,484.01,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-08-04,484.044,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-08-06,484.077,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-08-08,484.111,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-08-10,484.144,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-08-12,484.178,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-08-14,484.211,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_21-08-16,484.244,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-08-18,484.278,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-08-20,484.311,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-08-22,484.344,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-08-24,484.379,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-08-26,484.411,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-08-28,484.444,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-08-30,484.478,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-08-32,484.511,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-08-34,484.544,,,,,60.764,60.0,,,,,,,,cupcts
2020-03-17_21-08-36,484.578,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-08-38,484.611,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-08-40,484.644,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_21-08-42,484.678,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-08-44,484.711,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-08-46,484.744,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-08-48,484.778,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_21-08-50,484.811,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-08-52,484.844,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-08-54,484.878,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-08-56,484.912,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-08-58,484.946,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-09-00,484.98,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-09-02,485.012,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-09-04,485.046,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-09-06,485.079,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-09-08,485.112,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-09-10,485.146,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-09-12,485.179,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-09-14,485.213,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-09-16,485.247,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_21-09-18,485.28,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-09-20,485.313,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_21-09-22,485.346,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-09-24,485.38,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-09-26,485.413,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-09-28,485.446,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-09-30,485.48,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-09-32,485.513,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-09-34,485.546,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-09-36,485.58,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-09-38,485.613,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-09-40,485.647,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-09-42,485.68,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-09-44,485.713,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-09-46,485.746,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-09-48,485.78,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-09-50,485.813,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-09-52,485.847,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-09-54,485.88,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-09-56,485.913,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-09-58,485.946,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-10-00,485.98,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-10-02,486.013,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-10-04,486.046,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-10-06,486.08,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-10-08,486.113,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-10-10,486.146,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-10-12,486.181,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-10-14,486.213,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-10-16,486.247,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-10-18,486.28,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-10-20,486.313,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-10-22,486.347,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-10-24,486.38,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_21-10-26,486.413,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-10-28,486.446,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-10-30,486.48,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-10-32,486.513,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-10-34,486.546,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_21-10-36,486.58,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-10-38,486.614,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_21-10-40,486.646,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-10-42,486.68,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-10-44,486.713,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-10-46,486.746,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-10-48,486.78,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-10-50,486.813,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-10-52,486.846,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-10-54,486.88,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-10-56,486.913,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-10-58,486.947,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-11-00,486.981,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-11-02,487.014,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-11-04,487.046,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-11-06,487.08,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-11-08,487.113,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-11-10,487.146,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_21-11-12,487.18,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-11-14,487.213,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-11-16,487.246,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-11-18,487.28,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-11-20,487.313,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-11-22,487.346,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-11-24,487.38,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-11-26,487.413,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-11-28,487.446,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-11-30,487.48,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-11-32,487.513,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-11-34,487.547,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_21-11-36,487.58,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-11-38,487.614,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-11-40,487.647,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-11-42,487.68,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-11-44,487.713,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-11-46,487.747,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-11-48,487.78,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-11-50,487.813,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-11-52,487.847,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-11-54,487.88,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-11-56,487.913,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-11-58,487.947,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-12-00,487.98,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-12-02,488.013,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-12-04,488.047,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-12-06,488.08,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-12-08,488.113,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-12-10,488.147,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-12-12,488.18,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-12-14,488.213,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-12-16,488.247,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-12-18,488.28,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-12-20,488.313,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-12-22,488.347,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-12-24,488.38,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-12-26,488.413,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-12-28,488.447,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-12-30,488.48,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_21-12-32,488.513,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-12-34,488.547,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-12-36,488.581,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-12-38,488.613,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-12-40,488.647,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-12-42,488.68,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-12-44,488.713,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-12-46,488.747,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-12-48,488.78,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-12-50,488.813,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-12-52,488.847,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-12-54,488.881,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-12-56,488.914,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-12-58,488.948,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_21-13-00,488.982,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-13-02,489.014,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_21-13-04,489.048,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-13-06,489.081,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-13-08,489.114,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-13-10,489.148,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-13-12,489.181,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-13-14,489.214,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-13-16,489.248,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-13-18,489.281,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-13-20,489.314,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-13-22,489.348,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-13-24,489.381,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-13-26,489.415,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-13-28,489.448,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-13-30,489.481,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-13-32,489.514,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-13-34,489.549,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-13-36,489.581,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-13-38,489.615,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-13-40,489.648,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-13-42,489.681,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-13-44,489.714,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-13-46,489.748,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_21-13-48,489.781,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-13-50,489.814,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-13-52,489.848,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-13-54,489.882,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-13-56,489.914,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-13-58,489.948,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-14-00,489.982,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-14-02,490.014,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_21-14-04,490.048,,,,,60.561,60.0,,,,,,,5108400.0,cupcts
2020-03-17_21-14-06,490.081,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-14-08,490.115,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-14-10,490.148,,,,,60.158,60.0,,,,,,,,cupcts
2020-03-17_21-14-12,490.182,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-14-14,490.215,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-14-16,490.249,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-14-18,490.283,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-14-20,490.316,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-14-22,490.349,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_21-14-24,490.382,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-14-26,490.416,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-14-28,490.449,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-14-30,490.482,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-14-32,490.516,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-14-34,490.549,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-14-36,490.582,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-14-38,490.616,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-14-40,490.649,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-14-42,490.683,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_21-14-44,490.716,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-14-46,490.749,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-14-48,490.783,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-14-50,490.816,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-14-52,490.849,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-14-54,490.883,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-14-56,490.917,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_21-14-58,490.949,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-15-00,490.983,,,,,60.663,60.0,,,,,,,,cupcts
2020-03-17_21-15-02,491.016,,,,,60.359,60.0,,,,,,,,cupcts
2020-03-17_21-15-04,491.049,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-15-06,491.083,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-15-08,491.116,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-15-10,491.149,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-15-12,491.183,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-15-14,491.216,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-15-16,491.25,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-15-18,491.283,,,,,61.787,60.0,,,,,,,,cupcts
2020-03-17_21-15-20,491.316,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-15-22,491.35,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-15-24,491.383,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-15-26,491.417,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-15-28,491.45,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-15-30,491.484,,,,,59.957,60.0,,,,,,,,cupcts
2020-03-17_21-15-32,491.517,,,,,60.561,60.0,,,,,,,,cupcts
2020-03-17_21-15-34,491.551,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-15-36,491.584,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-15-38,491.617,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-15-40,491.651,,,,,60.46,60.0,,,,,,,,cupcts
2020-03-17_21-15-42,491.685,,,,,60.46,60.0,,,,,,,,cupcts
